0	26803.6
1	24425.5
3	23829.9
26	23597.8
69	23289.9
78	21781.3
262	21440.7
280	21331.1
370	21086.8
664	20916.3
3112	20905.9
5115	20786.3
5555	20574.9
9192	20217.3
32461	20190
43491	19564.5
